danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.683,0.511,9,-10.681,1,0.0478,0.386,0.796,0.199,0.577,154.022,0VI3LphFvcoYo0gPVXIlmG
0.724,0.268,11,-15.384,1,0.0403,0.829,0.000528,0.492,0.599,86.727,0AmPp1dsvdWFNTBs0nJBsC
0.712,0.674,1,-7.454,0,0.183,0.393,0.0,0.104,0.875,102.007,7aIC4z5XBdEAI9kqycYxMV
0.332,0.947,1,-6.499,0,0.229,0.0265,0.0,0.797,0.624,88.35,115aU4mUhsHVAoUlTqWnKP
0.398,0.84,6,-6.04,0,0.0332,0.00673,0.597,0.318,0.344,192.059,2rnY0XWS0ORTVmeblDcgFX
0.783,0.316,10,-13.032,1,0.0438,0.177,0.0311,0.134,0.877,119.948,0k0P17GUIH5QauRJHjmUh8
0.581,0.844,5,-6.64,0,0.0595,0.0855,0.0,0.224,0.546,93.963,0hp5IJ83YpnglsrvGfIhIN
0.758,0.69,1,-11.593,0,0.0476,0.16,0.914,0.105,0.378,108.991,5lQXPgYoezUEC4L0qaO3Pp
0.37,0.898,0,-4.223,1,0.0529,0.164,0.168,0.11,0.725,142.759,0sXz1ORoQmOfno8LFPaop9
0.488,0.98,0,-3.205,1,0.0449,3.48e-06,0.148,0.25,0.544,140.045,4NPwG8bMFoBPqCKUi02e7I
0.928,0.473,7,-8.037,1,0.306,0.17,0.0,0.0837,0.396,130.201,7eUqK99sI3NBMyU2XAVYZB
0.589,0.62,9,-10.635,1,0.0357,0.161,0.00459,0.115,0.969,129.981,7nTqhnepEFkQDCtWh2bKv7
0.783,0.6,1,-6.482,1,0.0505,0.0364,5.4e-05,0.109,0.749,139.945,4rFL7mC4irXn844XkHHzyl
0.586,0.621,5,-6.321,1,0.0423,0.461,7.39e-05,0.263,0.517,72.516,3u6qjHq0y3rmXRQa4iz9OD
0.3,0.771,5,-6.495,0,0.0685,0.574,0.0106,0.309,0.865,137.811,6xxAr3lcYtrKkPzJa87u0g
0.797,0.703,7,-4.756,0,0.0579,0.0363,0.0,0.111,0.413,122.044,3ZG2CsczcYoUQnFiqO0FSy
0.497,0.285,8,-7.568,0,0.0506,0.91,0.0,0.23,0.604,84.085,49zUAu9agEV5FhVQ3elHMj
0.691,0.902,10,-6.64,1,0.128,0.231,0.0,0.0918,0.932,152.089,7KZTvFqBB4GUA1nAMf9ZJ7
0.417,0.563,11,-7.391,0,0.0296,0.0342,0.112,0.0946,0.384,80.003,0BwlbW42QQj8xHABX53WVi
0.546,0.383,3,-10.518,1,0.0272,0.671,0.0,0.0702,0.324,73.389,59GPuKaImwVCqcYRm1xrkY
0.896,0.682,9,-7.323,1,0.22,0.255,0.0,0.152,0.693,107.007,6iu0Ucjgf6GjMraB0ZdWki
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,1QEEqeFIZktqIpPI4jSVSF
0.586,0.738,2,-6.732,1,0.0304,0.00204,0.59,0.144,0.22,118.117,0kfVCZ0L1Y07NT144vRZjw
0.661,0.664,0,-9.36,1,0.0396,0.576,0.00548,0.492,0.966,112.596,0eVCqOSvJZG6olQKwHXYLT
0.736,0.146,10,-14.31,1,0.162,0.99,0.826,0.0812,0.797,72.873,6eHl0fy0wD18iyJTrY9C57
0.731,0.478,0,-7.109,1,0.0394,0.949,0.943,0.101,0.925,126.004,7i4H1zqeVH2TmVVCqLqdVj
0.574,0.771,0,-5.461,1,0.0402,0.707,0.0,0.141,0.962,125.092,37Fepha6V96wzsNaSVjm7P
0.476,0.652,2,-4.546,0,0.104,0.23,0.0,0.136,0.47,190.118,2D0FX6WiP1GKGL3yCdXxs7
0.551,0.982,4,-2.544,0,0.118,0.0047,8.18e-06,0.425,0.852,159.994,5TDU6FxtwdFzLvNgO0XAkj
0.866,0.424,11,-7.307,1,0.294,0.225,0.00741,0.129,0.415,97.976,5jfkErsgpDgdMQzO563tNL
0.509,0.218,8,-15.902,1,0.0348,0.877,0.842,0.115,0.37,87.204,6cvKWfzh1NTJMWXaAIVt63
0.431,0.425,9,-8.698,1,0.0262,0.156,4.47e-05,0.118,0.101,92.017,3IiyBE4REzaKqYxiwqbPLn
0.525,0.594,4,-14.033,0,0.0907,0.161,0.949,0.0751,0.0703,157.917,0rib9hiYy1NWL0w8BUYgmd
0.612,0.939,10,-4.206,0,0.0412,0.0763,0.119,0.749,0.543,125.981,2dngx6srtqsxvyh7oGV8FM
0.363,0.876,3,-6.53,1,0.111,0.0514,2.87e-06,0.0991,0.408,110.019,5wwbe5wtc4pd9RDlFNXeFg
0.285,0.959,0,-4.242,1,0.0784,2.67e-05,0.00522,0.0289,0.53,167.086,6ts28gjP7R3HsPMd3zEsc7
0.65,0.9,1,-4.099,0,0.374,0.0252,0.0,0.176,0.659,89.788,4C7Ss9bTPOWJMh3rarF1mN
0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,7CpbhqKUedOIrcvc94p60Y
0.463,0.883,1,-5.735,1,0.046,0.00266,1.02e-06,0.353,0.896,180.027,24gq8lBC6Zkecb8wpVGVUW
0.666,0.709,6,-8.672,1,0.0277,0.251,1.4e-05,0.237,0.705,119.688,5QJb5iWgjUtPjPMtDNzAvr
0.576,0.9,5,-2.879,0,0.124,0.0118,0.0,0.628,0.75,75.046,245q31NvaFNkMw8QRVy23b
0.637,0.512,2,-10.027,1,0.0978,0.59,0.000464,0.0712,0.33,109.492,1NlWBpNYAnFT7gMGyC0Y1M
0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862,4vsoWZcvtvSsE0OiVvDDvX
0.387,0.457,7,-7.929,1,0.0332,0.108,0.000468,0.121,0.113,135.521,68eeHVg1x99y5PzBk2j7GD
0.849,0.559,7,-12.87,1,0.0613,0.0112,0.763,0.0728,0.321,112.024,2iR0mXh8lpo3TK3ot8MBua
0.498,0.597,7,-8.371,1,0.034,0.785,0.878,0.193,0.159,180.036,7cm4KXmoIs4tTSdUHzvy7l
0.136,0.00215,2,-33.623,0,0.0455,0.925,0.817,0.095,0.0343,67.749,6lgDvkxcWNnCefaT2qeJPf
0.0768,0.319,9,-18.689,0,0.0641,0.949,0.827,0.117,0.0314,175.144,49x4IgbzT2xTYNFZpwttww
0.672,0.28,6,-19.031,0,0.0436,0.739,0.87,0.0811,0.479,118.013,0YaOXel67d5gAEcsv3ATIb
0.238,0.182,4,-16.154,1,0.0304,0.961,0.397,0.115,0.0699,86.573,05OsKzq1tm0SY5Hk4lZQRE
0.577,0.896,8,-5.692,0,0.0563,0.00248,0.801,0.133,0.703,107.013,3A9h3Tso3Kpc7v1IwBOWT1
0.0904,0.0925,6,-22.369,1,0.0377,0.917,0.951,0.103,0.0495,79.723,5Lff3yoxs6NOohYBUnz4Lm
0.228,0.37,10,-15.7,1,0.0445,0.892,0.903,0.101,0.164,68.617,1ifw7nn9UrkIDrig7GJlIB
0.673,0.27,7,-13.472,1,0.0272,0.145,0.841,0.206,0.172,94.492,2CZAn6D2A4hX7aTQ8phALr
0.237,0.118,1,-28.361,1,0.0512,0.684,0.669,0.0772,0.0667,105.537,6bLhT71JTZv5FfNH6S2Jei
0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,6Q5uDNuuFYa8ToL3CCoHPC
0.408,0.136,1,-17.702,1,0.0319,0.869,0.906,0.243,0.108,107.105,6phzRtzX5AMmgRVhB02Xas
0.663,0.569,7,-9.483,1,0.0403,0.0945,0.785,0.164,0.227,144.995,16YbTdwtzQchBwe3ovo9yX
0.792,0.813,1,-10.476,1,0.0518,0.632,0.876,0.0865,0.592,120.04,0GQZojX9G6n6YADImDzYW4
0.218,0.0333,10,-30.41,1,0.049,0.955,0.902,0.13,0.226,72.348,6GaPc9QL2eHflshu3tMcC2
0.253,0.0754,7,-21.786,1,0.0359,0.934,0.943,0.0813,0.0365,80.114,1JwdRJp8FAd2C5rgj97ray
0.232,0.169,7,-16.069,1,0.0383,0.958,0.774,0.109,0.0515,68.574,2wOAeV7IE1vxJDn6LsaywO
0.159,0.0181,2,-26.629,1,0.0454,0.989,0.607,0.0616,0.035,132.842,0xmyzDblNF2iyiQTdGtG9u
0.494,0.016,10,-32.307,1,0.0426,0.995,0.922,0.136,0.118,98.224,7wEql4SrP9nL5U4zxmcrVM
0.411,0.264,0,-15.453,1,0.0553,0.883,0.391,0.0967,0.0651,152.697,2OFQUG1rhx3lwKn1pd2ktb
0.24,0.0309,9,-27.569,1,0.0578,0.991,0.00052,0.0691,0.0395,83.457,00YwKTnP2LKlNPa8Pe1jz2
0.448,0.175,7,-13.638,1,0.0448,0.938,0.0406,0.191,0.324,61.328,3q1Bx4GURmhkVafAtU5tOQ
0.218,0.963,1,-5.591,0,0.167,1.6e-06,0.777,0.183,0.189,117.935,7ilYZwPdmnUCYrTdxEGxki
0.348,0.977,4,-4.405,0,0.143,0.000936,0.0015,0.0775,0.138,139.97,2dDlRT8gT5jCBm5m5qkneI
0.535,0.986,6,-2.406,0,0.204,0.00246,0.0904,0.102,0.281,134.958,7CPYzk4nmFyDkKhRUFgUlo
0.221,0.17,5,-17.857,0,0.0414,0.987,0.92,0.0725,0.106,73.488,3s5L9EWDNXfUlwHhba4wUv
0.359,0.903,6,-4.263,1,0.0361,0.0269,0.0,0.133,0.865,177.414,0EumBc0mD6sFoKfJ5LRSAv
0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,4CZq7M6hBTg77Qhp3TJHdN
0.467,0.659,11,-8.717,1,0.0261,0.495,0.955,0.102,0.11,104.976,2j3qLgBCLoLhv4zbzNmc16
0.541,0.215,2,-15.546,1,0.0346,0.906,0.9,0.115,0.503,99.782,1vUVznRKr4jE5dxoHVwSYv
0.219,0.00913,1,-42.727,1,0.0352,0.993,0.882,0.0807,0.0702,75.77,3qLZnIVAiGexuNuG8Aptrq
0.278,0.886,8,-7.281,1,0.0499,3.97e-06,0.875,0.182,0.49,83.153,3vuG06ETVyqQlxW2wbBVjg
0.677,0.694,7,-9.638,1,0.0361,0.0367,1.88e-06,0.109,0.726,137.204,5hsxzrHsgfVu2KZY6s6eMR
0.644,0.51,5,-11.295,0,0.0321,0.598,0.677,0.0775,0.875,123.483,2eAMb00IDT4wnC794mG0ps
0.374,0.914,11,-7.351,0,0.0554,0.00614,0.904,0.409,0.17,93.407,1CFhrKo03wnvZwSTqJZUyv
0.302,0.228,9,-13.838,0,0.0315,0.819,0.897,0.1,0.0351,100.933,5TB0yj8ez5cwaGF4rS9iO5
0.437,0.0529,2,-27.939,0,0.125,0.928,0.278,0.177,0.117,83.327,2gGw376xe4Bca7ajP6waKm
0.509,0.713,5,-8.765,1,0.142,0.642,0.94,0.123,0.507,137.075,0aqbavueJ6srqRAnbHdCj9
0.101,0.0819,6,-30.735,0,0.0568,0.989,0.262,0.114,0.0564,79.198,6UOj6Tgpw4KKY872f4A7v2
0.264,0.126,0,-20.771,1,0.0797,0.833,0.834,0.0639,0.12,86.606,1fsrcKlp6semHllhgPb9Y7
0.477,0.924,11,-2.997,0,0.0758,0.0477,0.0,0.0571,0.269,146.964,3COSRKvFPnpnnorNF4oaMf
0.569,0.935,10,-3.907,0,0.114,0.0113,0.0,0.254,0.631,140.984,3cPu8MBdBZ6L12JCoNjN1t
0.627,0.718,11,-6.156,0,0.0353,0.42,0.0,0.081,0.315,134.854,3vY9MsOXjf8YEYXQd2yc5g
0.457,0.885,6,-3.086,1,0.0453,0.00984,0.0,0.194,0.627,91.351,4Zo6bNpSlXopea1fagsIPy
0.486,0.957,6,-5.437,1,0.0714,0.00809,0.0,0.118,0.395,172.215,1CJ1QD3elqA8JFofFVc7pb
0.847,0.108,5,-15.479,1,0.123,0.843,0.934,0.204,0.337,140.002,12Ev4G4e47hjSplMShXU6e
0.479,0.103,10,-17.926,0,0.0661,0.975,0.876,0.171,0.227,73.484,6jiZOEoAbI591K6oE7tO9a
0.65,0.931,11,-2.83,0,0.0707,0.0392,0.0,0.264,0.674,109.983,1b4c2gSEjOvy0tjUKnWJXx
0.71,0.851,1,-2.633,0,0.0382,0.0318,0.0,0.342,0.895,134.004,7oa18QwhLsV3JfITGDxslD
0.236,0.112,11,-16.481,1,0.0362,0.825,0.00902,0.108,0.0645,121.357,1JiMXczlx132vYlTxEcFA9
0.469,0.392,0,-9.061,0,0.0281,0.739,0.00111,0.125,0.808,144.342,4jUmBZz2Umq3R6tkaB1xiI
0.233,0.263,10,-15.127,1,0.0418,0.966,0.694,0.359,0.331,99.834,4q4dWUeNCk3ULWK1IxYblZ
0.576,0.972,1,-2.982,1,0.0801,0.00863,0.0,0.225,0.378,144.008,6Xmf2Rn6AvBeZSNkZx5z0C
0.451,0.724,11,-5.758,1,0.0409,0.0309,0.0,0.0844,0.284,139.972,0sw4u9EcSC2E6rtCCdglHZ
0.584,0.71,9,-7.64,1,0.198,0.151,0.0,0.307,0.924,79.34,4yYkAGcxY6H0NtNaRTzmpH
0.538,0.942,4,-5.134,0,0.0551,0.00714,0.00269,0.16,0.217,99.982,7p342aXmnVq44ZTtTRdL7j
0.641,0.719,7,-7.357,1,0.0392,0.601,3.65e-05,0.0999,0.795,96.956,1bgNz6CAlfVeLxcEfmQsuw
0.892,0.72,10,-6.949,0,0.284,0.214,0.0,0.101,0.832,140.056,14eXdwZrFiTtos87MqN4Ve
0.489,0.719,11,-6.815,0,0.0507,0.0189,0.000154,0.149,0.209,128.075,3z80AqFSmoG47eiVY3Fo6W
0.468,0.954,10,-4.832,0,0.083,0.000212,8.63e-05,0.653,0.43,157.017,4aSwvhCWXqD8Zb1QZikI3s
0.512,0.415,7,-11.236,1,0.0263,0.763,0.0382,0.135,0.651,105.182,79FJlPAvPAQFUAfz9eN4uO
0.799,0.653,10,-5.246,1,0.0328,0.57,1.45e-06,0.0758,0.932,129.911,1Ua5pZ6GgnPxJLoTZVJJgU
0.604,0.594,2,-9.697,0,0.0295,0.263,0.0527,0.115,0.557,123.803,2FQroMa87w4nlBhhdDre3J
0.571,0.389,1,-14.86,1,0.0352,0.173,0.853,0.138,0.0725,104.998,5l4PuZcYTIpFPpzPdfdSlj
0.0894,0.291,6,-9.907,0,0.036,0.763,0.95,0.0875,0.07,81.301,1GFcIhsm65DXpeWo9JLT9S
0.455,0.184,0,-22.354,0,0.113,0.854,0.569,0.168,0.369,143.136,6UWZUL60UVWXE2CwbntY7B
0.685,0.672,9,-8.654,1,0.0291,0.45,0.000645,0.12,0.668,122.912,5HCTbcF18u5DcYNwEWWf3n
0.405,0.971,2,-4.422,0,0.0461,0.00084,5.26e-06,0.332,0.464,96.025,6zNWCirgbJ9nkwZlVeMY3T
0.562,0.755,0,-5.503,0,0.0398,0.0441,1.37e-06,0.206,0.512,183.769,1AofrI6TYzXGIrvKk3tjWe
0.603,0.51,1,-10.868,1,0.285,0.479,0.00133,0.115,0.401,89.963,0S18dYlmsel6hdF45rn8t9
0.574,0.577,5,-6.885,0,0.0561,0.681,0.0,0.242,0.556,151.921,6pSzwRXIWwJNJelTlFDGud
0.69,0.596,7,-8.087,0,0.33,0.508,0.0,0.344,0.544,91.804,0rl99X2LTXz2Ot7u0qEujP
0.428,0.439,2,-8.925,0,0.0326,0.724,0.817,0.375,0.542,120.207,6f78mkrHsqwMVowCFTjMpi
0.399,0.439,3,-15.042,0,0.0571,0.645,0.397,0.11,0.672,86.7,2nMUqih5040nK2Z8q8sco1
0.494,0.274,1,-10.15,0,0.029,0.897,0.000241,0.107,0.0835,134.29,4lOP4BFzkPCECQTcVJgZPL
0.115,0.0136,0,-38.9,0,0.0326,0.934,0.918,0.147,0.0648,72.751,3pBfXG28Ztei8E3ZsK3M5i
0.556,0.912,2,-4.504,0,0.0415,0.0139,0.0,0.228,0.613,101.701,2aYYKoEGJFH2h5w0TsQ4DW
0.479,0.943,8,-3.872,1,0.0451,0.000289,0.0043,0.151,0.468,139.983,3Qwk2xcvEh6VDp5QiKdmS4
0.617,0.876,9,-4.86,1,0.304,0.16,3.3e-06,0.111,0.542,135.047,06b0Au6pvZiO03eKTCvgWh
0.679,0.754,1,-6.633,0,0.0291,0.0862,0.00382,0.242,0.546,112.872,6eiNg8p7GYO7x0GXM4zplv
0.363,0.643,9,-9.081,1,0.0435,0.00695,0.000105,0.0923,0.246,121.698,1icWP49F2rC93ZSFtn9u6U
0.544,0.268,7,-19.598,1,0.0322,0.86,0.322,0.151,0.42,128.668,56Uv8bzvUrNrbRspPjA7wv
0.259,0.945,7,-4.861,1,0.0547,9.6e-06,0.0975,0.358,0.32,137.36,1TZLjYKZMUw5gsuEYrrbwr
0.323,0.946,9,-3.04,1,0.0606,0.000476,0.00914,0.0883,0.504,164.932,5pG2M0EQRjTBaNcK1Ozoed
0.716,0.58,9,-5.956,1,0.032,0.0521,0.000109,0.0644,0.594,93.962,0IwS12JNt9V2Ur2eI09tpr
0.559,0.711,11,-7.186,1,0.0269,0.333,0.00219,0.394,0.769,155.934,7q7XFO9av9VpNJSXKJwJxD
0.636,0.748,2,-7.035,1,0.0359,0.41,0.0,0.125,0.397,95.009,6JqMNHGYlouggzHJje6JJW
0.5,0.915,0,-7.03,1,0.0554,2.21e-05,0.836,0.787,0.109,120.023,7dhGUfiVDsNML5lqOyVnKG
0.645,0.413,4,-9.608,1,0.0295,0.337,0.000655,0.129,0.739,123.165,6tUster4YGoNj6U5yZ5NXz
0.957,0.654,1,-5.58,1,0.358,0.0144,0.0,0.112,0.499,127.93,6nXm6hrmKCgnoM8WDIzkhv
0.691,0.575,9,-7.599,1,0.0412,0.444,0.0,0.339,0.641,131.944,217rrEULoEhwza1PIJKT71
0.257,0.872,6,-5.683,1,0.103,0.138,0.000702,0.105,0.112,117.078,71frNHeQDPsS41mkYQCiex
0.522,0.375,3,-9.385,0,0.0396,0.568,0.0,0.314,0.107,87.851,1fSE3IFervIMY0hDeY5fyR
0.807,0.763,1,-4.724,1,0.245,0.334,0.0,0.0999,0.445,91.994,5FQPhxGP8S7hr1cYDAGqR1
0.624,0.915,4,-3.605,0,0.217,0.154,0.0,0.343,0.839,165.145,2rkWu8zzA9ZtpU1taBgJ5w
0.629,0.439,6,-7.106,1,0.0252,0.154,0.0678,0.0742,0.704,106.994,6QfXrQMMbvWpRdBjQicHNg
0.587,0.642,2,-7.644,1,0.0335,0.593,0.925,0.121,0.962,148.856,7JaaISh1lPwkepCQtCWGKR
0.782,0.845,2,-3.731,1,0.0721,0.501,0.0,0.713,0.771,121.95,7fzgTaVhUxmEzjtcd9NdWo
