danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.62,0.266,5,-11.963,1,0.0418,0.651,0.0,0.0589,0.576,125.979,6CjyHSmy4kNSeMG19rRHNu
0.475,0.227,10,-12.879,1,0.0288,0.482,0.0,0.179,0.422,100.99,0AykdQHQQv8GFTcWCRa9q9
0.532,0.249,8,-13.429,1,0.0363,0.576,2.23e-06,0.176,0.421,113.641,7cFChhyGvEBrAU5AW3wCQB
0.547,0.208,9,-13.458,1,0.0334,0.676,0.0,0.1,0.424,108.999,3YCbx1QqGrnxMsPEZLC1CT
0.585,0.247,1,-12.612,1,0.04,0.452,8.85e-06,0.107,0.591,127.15,3aEJMh1cXKEjgh52claxQp
0.583,0.233,1,-13.053,1,0.0367,0.69,4.72e-06,0.1,0.543,115.912,3EvdZDyOBgEb5vuKpVNSg6
0.385,0.174,0,-14.669,1,0.0321,0.404,2.99e-05,0.102,0.237,69.268,2YmkRDSvIoYzNNQuLhd2Dc
0.6,0.236,6,-12.842,0,0.0362,0.753,0.0,0.194,0.598,107.24,3VzTZVbaTFrQt1uiIBkcQS
0.42,0.273,6,-12.346,0,0.0396,0.437,1.19e-06,0.136,0.613,123.37,5k1gg6B8q7Zj3M2FjHVqdY
0.648,0.217,8,-12.861,1,0.0433,0.76,0.0,0.19,0.621,120.013,4CeqTwwR2VUOqAyXz1vSMn
0.573,0.198,4,-12.323,1,0.0364,0.673,2.39e-06,0.104,0.321,118.498,55ueMwhsrlyXw06fjYZshX
0.5,0.921,6,-5.261,1,0.0355,0.000165,0.00118,0.0959,0.891,90.861,7dVDWf0wud70V4PgYfKnaG
0.449,0.938,1,-6.36,1,0.0455,0.00181,0.0,0.353,0.825,89.695,0eUJzAGs9OKSOmLVpsng7e
0.221,0.887,10,-8.396,1,0.0537,0.00023,0.177,0.159,0.638,173.569,1Cq8IdsiaMiieYuLN8iEm0
0.381,0.732,10,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,3LRJbFT9rKoKv4aW7PuBJC
0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,5kr3j5Clb9rjEposoMyLVt
0.531,0.872,3,-5.064,1,0.0492,0.00171,0.0863,0.109,0.877,128.211,5z2XqieaqxpCJc3ntZ6Ye3
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,6L89mwZXSOwYl76YXfX13s
0.37,0.937,1,-3.939,0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307,4wsQGsdf8D0Bj26cGdvreB
0.172,0.97,8,-5.104,1,0.0409,5.03e-05,0.00479,0.257,0.881,182.451,4oqF9y2thGJh7hFd1hqItt
0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,1Dr1fXbc2IxaK1Mu8P8Khz
0.338,0.992,10,-4.907,1,0.073,0.000138,0.000228,0.214,0.681,171.552,435j8ueVosOip0Vjm3vvj5
0.199,0.975,10,-5.609,1,0.0559,0.000109,0.0,0.23,0.758,177.442,1gPwAnimmoEt2y3LXa9ysx
0.323,0.951,1,-5.844,1,0.0442,5.75e-05,1.78e-06,0.233,0.772,139.54,4GSyhhe5HHAytp7KlmWlZX
0.404,0.322,1,-10.904,1,0.0582,0.0341,2.31e-05,0.123,0.776,82.2,409hGnupGUeqjzpv4Ycs3g
0.677,0.269,9,-16.898,1,0.0583,0.258,0.0823,0.139,0.557,117.009,0fatcDJuNxjxA9tuBsQkrm
0.206,0.99,10,-3.565,1,0.13,0.00176,8.07e-05,0.335,0.666,187.433,5h14bkosMTpZfu2OQSiuY7
0.204,0.993,11,-3.602,1,0.223,0.0265,0.000688,0.41,0.67,196.464,0at2XIY5pk6rETdKFKza9S
0.19,0.981,8,-3.751,1,0.115,0.00573,0.00374,0.345,0.737,194.019,7yn5QcnhUTe7bYKSlPEBAY
0.36,0.959,6,-3.959,1,0.0737,0.014,0.000122,0.0669,0.68,126.43,5E10lyNiBjnzQzgNcbNkqi
0.222,0.991,1,-3.256,1,0.0952,0.00561,0.00055,0.111,0.626,192.993,1P8bawljdglJMod4GyS10b
0.481,0.92,3,-4.465,1,0.126,0.319,7.19e-05,0.194,0.801,130.473,4c4sE49NMRbKlnp6BubSyV
0.336,0.976,1,-4.06,1,0.113,0.0282,2.55e-05,0.592,0.777,94.925,75GU5mkJo4OY2YjGykJCoU
0.175,0.983,6,-3.351,1,0.119,0.0359,0.000154,0.271,0.759,179.615,11my8tXrIpxBoTd7eKDA1D
0.22,0.989,3,-4.555,1,0.205,0.00446,1.75e-05,0.117,0.511,199.282,2qfrH8hZzQVScnl8PW7Ocd
0.555,0.764,1,-5.944,1,0.0369,0.154,0.00287,0.1,0.359,124.276,3hQ6vJAeklnBfglhmu0rd5
0.451,0.968,8,-3.779,1,0.0975,0.0196,2.85e-05,0.0936,0.611,103.466,6zSG7cvCJDeqDQ2jIKPrMY
0.51,0.838,9,-5.885,1,0.104,0.202,5.19e-06,0.29,0.604,103.091,0Nul5FEYw0kyWM1KpyUPKG
0.256,0.977,8,-2.519,1,0.178,0.0168,4.88e-06,0.0786,0.315,103.959,3YZ9Zge9x0Zb4swie3lIow
0.274,0.993,6,-3.887,1,0.177,0.0242,0.0,0.0877,0.44,111.551,7wwJ6T6XJNBGTpIf6KjX5L
0.369,0.97,8,-3.03,1,0.153,0.0524,0.0,0.291,0.528,108.046,6Hci6jJV1VFbxmlyharJQm
0.463,0.899,5,-4.612,0,0.201,0.0241,0.0,0.216,0.817,104.614,5Cp2mCUgD17NQlF85T7oK4
0.425,0.942,11,-9.018,0,0.0622,0.0138,0.587,0.346,0.511,133.98,3K40yXUifZh7dyPrEpgEPI
0.515,0.957,11,-9.993,0,0.0452,0.321,0.549,0.163,0.684,159.836,6FVci82gXravDnKkFeNZt5
0.307,0.885,2,-8.323,1,0.0534,0.0729,0.382,0.197,0.526,175.565,6nWTotm2hMM04TbCwk1F0x
0.455,0.94,7,-8.465,1,0.039,0.351,0.154,0.324,0.602,96.009,2CEVuWnjKC4ES6o5H2KOLP
0.327,0.946,0,-8.41,0,0.101,0.795,0.823,0.129,0.406,159.26,7u1b1O4TBR9BytsoUOOrkr
0.218,0.96,2,-7.651,1,0.104,0.00281,0.000595,0.22,0.24,186.5,6LI8nlGCj4sbzGaewMtzZv
0.47,0.977,8,-8.37,1,0.0576,0.0346,0.884,0.255,0.461,135.207,3e3wykf7sgmG6GWKORfMHd
0.426,0.947,0,-9.35,1,0.0484,0.0687,0.844,0.19,0.321,151.212,0RlC8gQmtupGoklgc97LVa
0.327,0.908,0,-9.65,1,0.0545,0.505,0.0486,0.335,0.484,91.08,1C7kuQ0TjfxvEHSFqLEl42
0.196,0.899,11,-9.591,1,0.0569,0.708,0.583,0.124,0.374,208.876,0mWwoJf3MLLZtnHH1VlxPM
0.161,0.836,2,-9.324,1,0.0519,0.224,0.0802,0.0926,0.487,193.782,3gN4UFoOnRHlMl3K4kU5zG
0.171,0.939,4,-9.501,0,0.0433,0.211,0.127,0.153,0.193,181.959,1d4L5fYrL1UDGEuwJ3wTcW
0.347,0.945,4,-9.165,1,0.0469,0.274,0.648,0.168,0.462,164.606,5bHzB3Z0RwskcP2bWMSBuh
0.38,0.835,11,-9.627,0,0.0296,0.192,0.837,0.0965,0.743,133.849,2q2EaIewdQJWtHBceoLBb4
0.288,0.888,2,-9.334,1,0.052,0.258,0.4,0.192,0.177,176.52,2XIYfFRlUT5LfGV0PPBPKh
0.237,0.938,0,-5.677,1,0.0584,0.0935,0.36,0.0951,0.634,204.68,0ADos2DkubtGWEkNBtv9Nl
0.315,0.949,9,-7.412,0,0.0519,0.00283,0.705,0.534,0.75,147.735,0maokL8quBHmsMn5JMef7T
0.402,0.852,0,-3.753,1,0.0409,0.114,0.000648,0.274,0.385,159.374,0tZHCFWiXuZZdo61XPMz22
0.475,0.767,7,-4.029,1,0.0309,0.164,0.016,0.601,0.327,148.484,0UPiYq3AwUtCW9PYhVNJbI
0.561,0.846,7,-3.982,1,0.0351,0.103,0.0,0.145,0.647,118.044,1KjbsVlpT9QESbQKJ4AgUO
0.592,0.693,11,-4.153,1,0.0424,0.0964,0.000309,0.0889,0.67,118.549,3l50VAEBJUcufotEtNYAPc
0.464,0.752,9,-4.466,1,0.036,0.0454,0.0128,0.0616,0.372,165.03,46RUZVYQa9joarhjFjGURa
0.425,0.505,7,-7.164,1,0.0321,0.0159,0.00808,0.0813,0.166,123.264,27BvOoPmRMwYQpjtoADo3H
0.432,0.841,2,-3.354,1,0.0373,0.0337,0.0,0.171,0.626,180.113,7uKSz4OIgPnj9ZiLAe1Fzr
0.576,0.76,2,-4.15,1,0.0336,0.168,0.0,0.0612,0.53,131.91,5hK2xo18rEHIRXNEOzuQFc
0.54,0.831,0,-4.162,1,0.0322,0.0113,0.0,0.172,0.545,127.603,2D4keA2JOc6sdZU4OL5uu3
0.533,0.628,9,-5.652,1,0.0275,0.287,0.000382,0.099,0.425,141.33,70yRANgirqMLQmwrLKi5uZ
0.53,0.824,9,-3.495,1,0.0291,0.0605,0.0,0.0863,0.635,98.986,6WNapygzswdXRdsK4L2kkl
0.486,0.493,9,-6.221,1,0.0286,0.439,0.0,0.0647,0.333,80.921,4xmnskyV1KjZTNSu8T5ij0
0.551,0.839,9,-4.555,1,0.0787,0.0818,0.0,0.151,0.681,116.051,79DO6dBi8936P6EShLB209
0.486,0.677,5,-5.227,1,0.0314,0.00252,0.0,0.102,0.913,120.576,582EVyAFKmKPa1bVPSDurJ
0.546,0.945,9,-4.093,1,0.0444,0.117,0.0,0.313,0.701,112.445,0AXHS2kTSc3U4Ocw1OJ4Rq
0.38,0.844,2,-5.859,1,0.0636,0.00226,0.0,0.0729,0.442,166.789,4Y7FCCc3LvDxfzLjXJgi0v
0.612,0.578,8,-8.092,1,0.025,0.623,0.0,0.0983,0.696,96.985,59xYAblNy1Xr4U1IsJ3gZb
0.414,0.172,9,-13.849,1,0.0323,0.969,6.72e-05,0.115,0.386,89.176,0XY9YAtkp5GXMuFdkZk8Xp
0.439,0.442,8,-8.873,1,0.0288,0.335,0.00889,0.107,0.189,119.81,1Bph2KY0MA2JUiX5uADWjZ
0.628,0.926,11,-5.156,0,0.0603,0.386,0.0364,0.383,0.803,111.171,0bYlS61mSIdgDvDXOaJuGe
0.363,0.544,8,-6.34,1,0.0264,0.0919,0.0,0.103,0.566,76.083,0JZOTatEv2nuphvja0msGv
0.401,0.337,11,-7.365,1,0.0271,0.656,0.0,0.115,0.14,136.094,0t1WPoT5kNNIyNyUbOBOsV
0.492,0.215,0,-12.002,0,0.028,0.904,9.82e-05,0.0892,0.313,101.837,1UmfwT5u7qXGR34zyKywTN
0.532,0.422,0,-10.064,0,0.0273,0.449,0.000119,0.0932,0.304,99.035,7vIWC2buNsgC9Dx4rzBgrf
0.395,0.321,2,-8.921,1,0.0291,0.397,0.000945,0.0951,0.0863,105.184,0gy003seiJoIhthfZYH7UX
0.631,0.17,7,-11.232,1,0.0685,0.914,0.0,0.494,0.388,122.434,5XeJ8Ky5bhOcjolHGyIYzm
0.553,0.684,11,-8.709,0,0.0525,0.58,4.41e-06,0.695,0.824,122.844,4JxvUJSd0zOBjiOnp7qLmv
0.401,0.35,10,-16.077,1,0.0459,0.921,0.00268,0.69,0.528,98.273,7IfQ9lMZmde8lMQQBeudgW
0.588,0.587,9,-8.018,1,0.0324,0.5,0.0,0.687,0.604,107.496,4Gkf0wQqjTlZUGRKlvCwLH
0.556,0.45,5,-8.02,1,0.0344,0.573,0.0,0.655,0.565,112.215,1Ol5NzAHVfbvQ9AR6d6MTB
0.393,0.918,2,-3.29,1,0.458,0.271,0.0,0.239,0.523,171.794,0Do558uLLjB7D3aSP5Ho9u
0.527,0.713,4,-5.368,0,0.343,0.726,0.0,0.377,0.921,85.939,7hcw6rldYNF8Uqvbz8WhI3
0.548,0.829,1,-4.103,0,0.285,0.339,0.0,0.537,0.452,93.62,23bOfmnZiN42pB1frXNyak
0.536,0.869,5,-5.224,0,0.183,0.44,0.0,0.748,0.902,88.733,0pVxLnmqEphwVMRspv5N7Y
0.521,0.77,8,-5.204,1,0.495,0.443,0.0,0.204,0.421,81.05,3wnAMgb3pkn4O3gYYLP5db
0.655,0.656,9,-6.25,1,0.315,0.28,0.0,0.111,0.586,89.807,637UDCAD6UE0Ik3s039Ppi
0.731,0.71,0,-4.997,0,0.29,0.534,0.0,0.112,0.757,90.892,7BeoNED8yeNC7pCuA30fGs
0.563,0.692,8,-9.542,1,0.356,0.251,0.0,0.493,0.549,89.228,6Wy4rMZYocgmnaCYTpZc4n
0.619,0.842,1,-5.473,0,0.291,0.235,0.0,0.169,0.478,101.448,1gy1Uhh6UP8AYeCFQSENm1
0.649,0.717,4,-5.021,1,0.262,0.0131,3.26e-05,0.18,0.589,86.798,6v4s7JosY38tu0hTZGpgrx
0.454,0.911,1,-4.202,0,0.232,0.519,0.0,0.146,0.66,91.946,6hYCHgEJMiTtVTKhfZTOrH
0.526,0.894,10,-4.901,0,0.389,0.137,0.0,0.176,0.577,76.515,2x9Mt52XXFU3i654kjaZ7x
0.446,0.798,1,-5.809,1,0.213,0.248,2.22e-06,0.081,0.433,63.464,0Dp8tLOg4I1jNaB40H8atR
0.54,0.79,11,-5.54,1,0.25,0.0903,0.0,0.565,0.677,148.747,3cTjrgUbe9WzdEvkLJQE5d
0.711,0.793,9,-5.123,1,0.0777,0.302,0.0,0.855,0.374,140.04,0xRQcaFxNETdmB0mIpAkuU
0.702,0.773,1,-5.58,1,0.217,0.0896,0.0,0.097,0.647,81.934,3rJILRCvM7tfTXwHdNaMVl
0.706,0.692,8,-4.872,0,0.166,0.283,0.0,0.138,0.71,76.991,0RZx763PZaGsBI66gSnW44
0.494,0.729,7,-8.027,1,0.0446,0.105,0.457,0.114,0.282,105.15,3NsalxTTrWTFPnIrUjl3Ze
0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,1D3YGmST01Ba0WRiT7THPG
0.551,0.386,9,-8.958,0,0.0274,0.0856,0.00226,0.133,0.379,142.047,4yzozDNjvW7acuGonXwfvA
0.602,0.849,11,-6.602,1,0.1,0.636,3.18e-05,0.663,0.34,112.071,06hBdrgjUendZyH9U1WV22
0.187,0.855,11,-4.316,0,0.0624,0.000531,0.0204,0.361,0.257,160.892,0MHHAIjPAd3OSfBS3H0fPg
0.375,0.517,2,-7.725,1,0.0408,0.13,0.104,0.122,0.201,143.746,3i2o9tfQ09XJDbrQRN8QhK
0.19,0.798,11,-3.818,0,0.0934,0.0117,0.000118,0.852,0.32,187.772,7dRiIhfHt7ekt4tAnJl8Bi
0.587,0.874,11,-3.597,1,0.0548,0.0546,0.000452,0.0511,0.469,95.012,5fb0p81SAZBkZEvmLAfGKz
0.164,0.792,1,-4.281,0,0.0459,0.0522,0.00155,0.0435,0.314,172.76,0Dv8OfSPwrXmNNbE70b9Dq
0.455,0.341,0,-8.315,0,0.0269,0.737,4.67e-05,0.0958,0.165,57.157,3UYeU6M7cOG4g2PlAOTvz9
0.42,0.914,6,-4.322,0,0.043,2.86e-05,0.0282,0.22,0.301,170.199,0bHD1nLe7Nhw55ZGJ92332
0.507,0.728,11,-4.874,0,0.0382,2.52e-05,7.41e-05,0.0725,0.535,138.19,7v0mtl6oInUtHOmTk2b0gC
0.514,0.864,11,-3.817,0,0.0378,2.05e-05,7.27e-05,0.313,0.698,123.863,6HeFCUg1F1v0bnE3JFTlxz
0.368,0.939,9,-3.65,0,0.0382,5.29e-06,0.898,0.082,0.615,84.08,57dem1V7wz8owejklpELCh
0.632,0.734,9,-5.179,1,0.0375,0.000128,1.04e-05,0.337,0.645,116.337,5TOYgNohZAFEPOtnchPhZS
0.531,0.664,2,-4.428,1,0.0304,0.000261,0.0,0.205,0.215,135.3,2kN05N1AQQplsgFweFAqYb
0.576,0.848,0,-4.145,1,0.0433,3.79e-05,8.8e-05,0.205,0.748,138.955,0xMgRt36DpWa7QKNYZy0e4
0.464,0.876,9,-4.236,1,0.0307,0.00011,6.47e-06,0.523,0.698,173.138,46GHi1UJz1yEumZcMkbJN9
0.433,0.95,11,-4.503,0,0.041,2.34e-06,0.00286,0.166,0.442,121.175,2u5OWZVjfuS85zTX3t4lbe
0.229,0.621,7,-5.128,0,0.0393,0.000181,4.37e-05,0.239,0.172,117.994,042RaY48TNY9aesv8fqYTf
0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,76Je5Wklky23mVoxiRszcN
0.322,0.523,5,-6.806,1,0.0344,0.271,0.000424,0.506,0.227,66.949,0X3s4z7yelP8BDMITFO5Ci
0.535,0.95,1,-3.866,1,0.0893,0.00114,0.0552,0.376,0.461,100.057,2BYQixKxXi02JMnJY0e7lx
0.553,0.939,2,-2.714,1,0.0978,0.0011,0.0591,0.241,0.501,136.063,5WioPT2vNgWmDdkADXjyMx
0.492,0.921,1,-2.99,1,0.0807,0.0106,0.00115,0.0676,0.559,123.524,1ihEtdM3mmhRbe7cAIPKAx
0.356,0.903,11,-4.079,1,0.152,0.00907,0.00524,0.0714,0.286,175.978,7e2UtMITnGANm4DdMFET2F
0.472,0.931,1,-2.954,0,0.0826,0.000369,0.0124,0.331,0.454,120.057,3iTFMWNxXQ9fjjR89KYG7w
0.29,0.927,8,-3.019,1,0.188,0.00904,0.015,0.0872,0.383,179.953,3e3yp82A8LLQXOWff1wTqo
0.414,0.879,7,-3.968,1,0.0704,0.03,0.822,0.18,0.499,95.699,7jcbPBtveZl6CJtlaxTty7
0.564,0.941,6,-3.167,0,0.144,0.00432,0.00921,0.115,0.405,97.6,294n8imrcitGG0mBr5JlCW
0.344,0.969,11,-2.416,0,0.17,0.00141,0.000218,0.28,0.515,93.273,2mlLQseyrhvJ3X6MeZZ0lY
0.332,0.363,2,-4.781,1,0.0343,0.711,0.00175,0.245,0.165,130.002,4EQ8fcxUoz4mk3rQag7cwo
0.303,0.982,1,-2.115,1,0.182,0.000263,0.0,0.326,0.326,107.557,44QMnVqVKMOpaPeO0fP8k8
0.467,0.973,5,-3.01,0,0.136,0.00106,0.0,0.358,0.699,160.066,2YG0IOe8MDjICWqnME32Xf
0.53,0.975,10,-2.448,0,0.118,0.000984,0.00021,0.304,0.405,97.525,0uvy0RjkuWqeNH5YUn8X47
0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.666,0.449,128.092,1A1fXsPvJ6q1Rnu8A3uVcp
0.505,0.987,0,-1.543,1,0.161,0.000173,0.0,0.347,0.285,124.987,3h0swtKriWdfb3D6fOv4bX
0.531,0.965,1,-1.843,1,0.0927,0.00155,0.0,0.21,0.615,95.003,5mk2EqdsDHNg5w9jeVrA7L
0.534,0.969,1,-2.373,1,0.0752,0.000468,0.0,0.112,0.241,104.991,06Qt3lsM2PDapEvNXc8lTV
0.419,0.95,5,-3.24,1,0.134,0.00413,0.000148,0.678,0.295,134.974,4kkV3DwpGuHd3IIFycoJEc
0.443,0.987,2,-2.099,1,0.147,0.0041,0.0,0.0995,0.319,144.846,3FYWWjtHW3tafxlo2RrWvg
0.46,0.989,8,-2.503,1,0.141,0.00316,0.0,0.333,0.525,85.055,0WKUgUBAbCbJvdLzug0QnE
0.476,0.992,1,-2.503,1,0.133,4.47e-05,8.25e-05,0.0233,0.392,95.092,47csmssgjgArebAREJXki6
0.439,0.989,11,-2.392,1,0.13,0.00513,3.12e-06,0.102,0.0805,119.956,6q2Wt68z5o9eWPCesevh23
0.322,0.993,7,-2.864,1,0.318,0.0014,0.0,0.109,0.109,179.944,01vdIHqSCCmYwK6lbkoWli
0.376,0.987,0,-2.737,1,0.0977,0.00133,0.0,0.0545,0.224,180.192,14defTisxg0wLogdzxTAAJ
0.416,0.984,1,-2.982,1,0.0617,0.000579,0.00546,0.928,0.576,97.95,6sFKPd3gyaF3odw8DLB8wy
0.311,0.732,6,-3.307,1,0.038,0.683,0.0,0.177,0.778,130.505,4nACNcP2mpwm63MUQJEELQ
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4KcH1ZRV2W1q7Flq0QqC76
0.481,0.88,4,-1.108,1,0.176,0.00305,0.642,0.13,0.961,156.859,55mKuESqpfgqe0kooIkTH2
0.232,0.866,3,-1.38,1,0.0503,0.0801,0.0962,0.235,0.722,179.551,0vGCxnTwYZFtOAW3oz28kd
0.502,0.837,4,-3.184,1,0.0288,0.00211,1.38e-05,0.12,0.677,133.694,70U8S3FnHJlwPuid3D2A5d
0.287,0.935,9,-1.844,1,0.135,0.00595,0.0,0.464,0.709,183.067,0qh1urPOJNYPrBQREE5lLS
0.219,0.684,9,-2.661,0,0.0739,0.000423,0.000421,0.177,0.71,176.817,1KWWXe7kMpVptnBsdiiyVb
0.233,0.813,9,-3.882,1,0.0831,3.96e-06,0.485,0.164,0.819,178.959,6WPZnQd1Ic50z5RzKWhZKT
0.183,0.902,9,-4.267,1,0.121,1.06e-05,0.537,0.129,0.757,177.658,18hdp5HzsWTsl6NjsPhnpB
0.278,0.904,7,-2.019,1,0.0735,0.00276,0.00219,0.15,0.713,177.278,2A0zKcpBgK7v9G2gsimPIY
0.295,0.899,9,-1.733,1,0.0965,0.000715,0.000253,0.364,0.826,179.209,6XelYgwWSqRpwMs15BgGYM
0.395,0.883,9,-1.12,1,0.0452,0.000711,0.0517,0.0767,0.86,135.131,1KsSlsvm2hjzB1WWkryxIj
0.322,0.72,7,-2.787,1,0.173,0.000157,0.00766,0.182,0.839,182.676,5wPUGMFkGjNQH9W3FkgkGt
0.306,0.926,2,-1.488,1,0.156,0.0101,0.772,0.122,0.7,178.955,1PjbjMEDnpGMDnyqoGCCfD
0.122,0.917,9,-3.28,1,0.0738,0.00012,0.908,0.38,0.351,179.792,7BmrfUmiDAPHGZCuPCD1F7
0.617,0.843,0,-5.201,1,0.0345,0.00231,0.0,0.0608,0.562,127.672,36E8rMIBjdOwTeVIKxVr49
0.395,0.922,3,-4.612,1,0.0351,0.117,0.0,0.0481,0.91,179.086,661b9oUsE2rGaH5SfITjsf
0.724,0.809,10,-3.268,0,0.0419,0.00857,8.95e-05,0.0949,0.764,119.583,0vP2H8sIkQvZDbTIRWyuBv
0.51,0.931,2,-2.629,1,0.0575,0.000716,2.07e-06,0.094,0.799,164.863,045TfGwMftk8Rk31l4EPPs
0.37,0.908,0,-3.488,1,0.0413,0.00534,0.0,0.0305,0.957,167.681,5deIYVCLgeNNDniXUo4O7b
0.406,0.966,10,-4.42,0,0.112,0.000133,0.317,0.0687,0.367,175.844,1UAjHXyT5Wum6nSY8Qt1zI
0.522,0.951,7,-2.328,1,0.029,0.00673,0.000257,0.116,0.896,85.406,0ANy7WBLYx1pkekrb1zwaz
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4KcH1ZRV2W1q7Flq0QqC76
0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,5LyRtsQLhcXmy50VXhQXXS
0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,6b6uLZsoGhObYexIxnRbIb
0.308,0.97,7,-4.389,1,0.11,0.000164,0.0139,0.45,0.385,157.046,1XFSSbQ9fApWNXZMAKllb6
0.26,0.964,9,-4.639,0,0.134,0.000287,0.0595,0.272,0.198,175.207,3tISv448Ikxvpq2ZrFyGG2
