danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv
0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM
0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,0e3yhVeNaTfKIWQRw9U9sY
0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,1B5Tp2Ml9nLlmTSJx8xVfI
0.58,0.279,9,-11.167,1,0.0307,0.778,0.931,0.108,0.306,158.009,1ZsUmKQt3RvaxuHVHbJlyI
0.591,0.402,1,-5.847,0,0.0337,0.192,0.0,0.148,0.0678,125.015,4lvJOtynZbT08pZO10YoOv
0.451,0.0531,0,-18.353,1,0.0417,0.961,0.682,0.102,0.124,72.708,6AcYLHkLDFn6qcZiPS6xNc
0.228,0.231,9,-11.147,1,0.0329,0.896,0.000724,0.0911,0.223,179.305,0c0Fz8009tgvWdsf0JEPdy
0.483,0.161,5,-13.358,1,0.111,0.906,0.0,0.114,0.585,167.858,0u6nYok4H73qd4NnNYkYeI
0.397,0.446,7,-7.032,1,0.0373,0.49,0.00892,0.111,0.214,178.05,0wrWxW18WK2MkrfDpRHkyh
0.611,0.33,7,-11.475,1,0.0504,0.862,0.0,0.18,0.418,150.075,1XtCRTHD8LzpI47zhWzWJq
0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,745H5CctFr12Mo7cqa1BMH
0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,1L9fzw2pXprOqtemTwtxXF
0.617,0.491,0,-12.264,1,0.0274,0.00788,0.104,0.188,0.649,116.361,0fnY4MQat2zJsb8FKyLM9D
0.773,0.188,8,-12.383,0,0.0624,0.709,1.55e-06,0.103,0.288,79.042,4hhc1rMxhTFbTRf9gCFgyR
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,3TW48DvQ7ChwY1Yy1tkMaP
0.626,0.716,9,-9.055,1,0.0425,0.393,1.89e-06,0.049,0.575,91.204,1WK7eLVsD0zH4UWm9ob3z6
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,54X78diSLoUDI3joC2bjMz
0.6,0.514,5,-11.178,1,0.0249,0.2,0.000774,0.107,0.603,98.957,7i0VrdLCDhvgWXfcT6EQJG
0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,0a4agFmqHXxcZl1nho1BxM
0.824,0.508,9,-6.923,0,0.166,0.0469,1.36e-05,0.0779,0.683,127.987,1GqmzGCu6AnsiyTU8qzCGJ
0.521,0.654,8,-6.993,1,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,18DfMhEx4ddoreHrvZDF6Q
0.61,0.508,10,-7.9,1,0.0386,0.664,0.322,0.0857,0.071,120.007,5rZRM3Lf4eGsMpCDcOJ87C
0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,0lks2Kt9veMOFEAPN0fsqN
0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,5Tl0HJvynZtKdSUMKbFVVX
0.631,0.749,7,-8.15,1,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,30qVCFYKBtAENjTIBA8FPZ
0.57,0.461,0,-10.249,1,0.0285,0.501,1.88e-05,0.202,0.336,87.987,5I4xjdu4DeKUNMiufzQLoA
0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,3AByU7TD4ZTwCKTx3YTnMD
0.241,0.394,6,-7.293,1,0.0299,0.597,0.0105,0.332,0.0964,131.266,53Om78AwCypEIDszjG4ebo
0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,0dRhSF9LV0HR8Jwd3MMMKJ
0.651,0.402,11,-9.303,1,0.028,0.639,7.73e-05,0.0765,0.258,119.873,3AoeaZs8dFemFJr3JdzOL0
0.412,0.953,4,-8.103,1,0.533,0.457,0.0,0.232,0.553,191.718,2GRnDQCkcN6BoujfUgywOW
0.579,0.44,9,-11.966,1,0.0348,0.56,0.000156,0.701,0.324,79.818,5uRGHfoV3HEe4PgHeeLCYp
0.371,0.22,7,-12.797,0,0.0324,0.828,1.23e-06,0.195,0.112,118.464,6XfxmT5QNCXvpZA6PKfWVL
0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,6gxycjJNMgmAyfzUXBN80P
0.51,0.331,8,-9.161,0,0.0294,0.585,5.14e-05,0.111,0.205,75.842,6IsGqV5tpxH0HCRB7y4oNf
0.415,0.478,5,-6.665,1,0.0266,0.752,0.000768,0.186,0.304,68.803,28MXz5RstGpOYyup7teXyd
0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,1nQRg9q9uwALGzouOX5OyQ
0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,65jrjEhWfAvysKfnojk1i0
0.648,0.482,9,-6.514,1,0.0643,0.0676,1.56e-05,0.76,0.559,76.044,1luf18dR160FyYqTnIAXfE
0.688,0.646,2,-6.804,0,0.0257,0.186,0.15,0.104,0.243,109.991,3oSr0wvl7fDWp27853TVlR
0.266,0.325,4,-9.936,0,0.0316,0.809,0.0578,0.217,0.19,98.449,6tWVthgFSxGoCVAaTGqKGG
0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4Y2bR875LdPq9JILrY2FSw
0.723,0.739,0,-7.943,1,0.401,0.403,0.0,0.365,0.805,177.886,5hHdrN23SMuJkAsoyUcN24
0.889,0.454,4,-8.598,0,0.221,0.0141,0.000186,0.203,0.436,100.36,3QRM0qZB7oMYavveH0iEqx
0.852,0.874,7,-11.208,1,0.0427,0.0168,0.45,0.133,0.666,129.029,0CtkjgZpkgnW7U6WmHsakD
0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,2avaSeKHI5l4sLruVfLdi2
0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,6MdqqkQ8sSC0WB4i8PyRuQ
0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,0YImOCkIJ2PWhCXaURCZnY
0.33,0.948,11,-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,4qhLwbEBUGUN0eNlzXAQON
0.533,0.473,9,-9.477,0,0.0304,0.167,2.02e-06,0.0899,0.305,139.193,4WOruM7TiQSETsWYy8bDSX
0.52,0.798,6,-5.498,0,0.0391,0.101,0.0,0.0932,0.168,101.944,4jp4Z02kzzg8gK0NmDGgml
0.69,0.752,6,-11.47,0,0.0455,0.463,0.00102,0.595,0.97,126.005,5lWSa1rmuSL6OBPOnkAqoa
0.586,0.739,11,-4.584,0,0.105,0.0558,0.0,0.579,0.522,101.033,4TwWOcvjY1qt3QJvtveAGm
0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,0qeKzbUsW0V4ZWRJrHNiD3
0.174,0.713,7,-6.586,1,0.0491,0.243,6.72e-05,0.136,0.341,188.217,5UR5aIbcfEdivfsPin8G45
0.815,0.955,8,-5.317,1,0.048,0.0133,0.125,0.0752,0.862,127.891,7s8jB4346bP9SJZlFItsVb
0.637,0.878,7,-4.449,1,0.0302,0.0775,0.0227,0.364,0.742,139.053,0FkLMOUTkSTPSAYkIXQ579
0.668,0.864,1,-5.129,1,0.0367,0.00121,0.0043,0.0785,0.672,96.049,7yCF65vpc7sUwPjftI0iFb
0.846,0.879,0,-6.25,1,0.0303,0.0974,0.0252,0.35,0.901,130.01,4abEcEslcRjBS6xSZh9naQ
0.65,0.702,2,-9.085,0,0.0295,0.0534,0.00121,0.0496,0.775,120.057,033uNwmVzZvXm00CUPBnA0
0.574,0.883,0,-6.532,1,0.0339,0.000144,0.839,0.167,0.479,137.968,557q3cfw95ChPhoupTVUUZ
0.689,0.911,8,-5.828,1,0.0549,0.00027,0.859,0.426,0.562,138.022,06MaHjSGleJNvfsugH0mFi
0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,5mwzpzRue1SBWwrbbhXfbf
0.67,0.306,6,-7.701,0,0.0526,0.49,0.00018,0.152,0.511,188.705,5N0VazKxOrBZhmJoGcZMbS
0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4cktbXiXOapiLBMprHFErI
0.582,0.387,7,-7.719,0,0.0345,0.478,0.0,0.141,0.49,104.987,1eevfVKiTd8SRKpziU4UvZ
0.383,0.416,10,-10.552,1,0.0282,0.259,0.000218,0.107,0.265,133.34,0vMX2l0K3WCar36MSEdAb9
0.688,0.782,11,-3.683,1,0.158,0.152,0.0,0.803,0.453,146.324,222dTwr5XeEgAzEtsrQA0R
0.413,0.322,6,-10.973,0,0.0301,0.476,0.00534,0.0819,0.0711,77.934,4VBgY05ZTtylJGLkqiTCbZ
0.776,0.659,9,-7.767,1,0.051,0.434,0.0,0.0868,0.969,123.094,5z8DiKSG4EwxmO6gUi12rZ
0.808,0.5,8,-8.803,1,0.12,0.246,0.0389,0.061,0.515,92.029,3ZaDmFALjerSY8EKhnKFd8
0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,5Z3GHaZ6ec9bsiI5BenrbY
0.562,0.671,4,-7.801,0,0.0379,8.73e-06,0.000491,0.792,0.376,134.962,1KQxH1Z1BiSo3MMukVpRfl
0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,1pTGc8pwyo6xtgXBKCBcFn
0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,6VrAgFXBbRX2PkT92lAoKK
0.68,0.829,4,-4.913,0,0.0559,0.115,0.000852,0.253,0.681,90.015,2bJtJv5NGkYUFP6prU3WSg
0.808,0.826,7,-4.682,1,0.122,0.339,0.0,0.0655,0.507,105.042,6tq6Z1nGaLmrZnqylgZ6M0
0.487,0.501,4,-6.124,0,0.0316,0.654,0.000807,0.097,0.067,116.141,28CbxqvoML43nJMU68VPx1
0.855,0.48,1,-8.902,1,0.0588,0.254,2.16e-05,0.151,0.798,97.793,3ErsOxqe2RmXkR65wkygDz
0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,7vvRkLPIvfjjmCIqNxBuEZ
0.582,0.54,1,-11.021,1,0.0321,0.0621,0.0,0.178,0.433,94.955,6pceknxOgA22HKs99yPEm1
0.535,0.532,11,-9.865,1,0.0291,0.508,0.0,0.0868,0.3,79.106,22wWxHGHRH8gZXNDXRgSqY
0.544,0.858,7,-7.579,1,0.0524,0.000532,0.145,0.495,0.267,121.971,5MFfq2prCGr69MwrgqPxIr
0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,5oAvb7LpUBwQfBtQ6hmS4Q
0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673,63nkNgHkmfgjElTEnCzKYU
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4VqPOruhp5EdPBeR92t6lQ
0.454,0.993,0,-4.424,1,0.168,0.00267,0.12,0.382,0.151,162.016,5mNwXxPxGHoYcgMe6t9ETk
0.367,0.34,9,-7.877,1,0.0306,0.755,1.56e-05,0.0868,0.0704,149.788,3PYdxIDuBIuJSDGwfptFx4
0.612,0.521,7,-7.647,1,0.0304,0.174,0.0,0.103,0.175,118.016,2feekrJqyB9lBEBgC54IQn
0.472,0.27,7,-11.649,1,0.027,0.729,0.0158,0.125,0.373,140.673,0O0bttAxJKKWqAqY2Nq4mC
0.735,0.618,11,-8.451,0,0.036,0.429,0.0,0.0411,0.723,101.077,1XFyebjye69ZVGR2WOze2U
0.483,0.492,5,-7.508,1,0.0266,0.205,3.35e-06,0.139,0.372,93.974,1eHKmgiSrsIGzcV6kbkn6R
0.553,0.658,1,-5.862,1,0.0273,0.121,0.000244,0.0969,0.444,134.004,4JAi20NP5hkUpaKvwtX1nO
0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,4S1VYqwfkLit9mKVY3MXoo
0.464,0.132,5,-12.935,1,0.0283,0.81,1.16e-05,0.0994,0.303,68.152,3vZMkLS1jP7NdNhzqGfUSW
0.843,0.244,9,-12.34,0,0.457,0.289,0.0,0.19,0.519,159.836,1Z4UKak2eNteHFZkwiYPNz
0.808,0.728,7,-6.689,1,0.0374,0.676,0.211,0.34,0.534,88.011,1McTZhC5JeEmEm0AbiAefJ
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,254bXAqt3zP6P50BdQvEsq
0.503,0.544,1,-6.888,1,0.0231,0.29,5.69e-05,0.101,0.498,102.988,1OqPxxBQ74cnfedzJloP6q
0.271,0.597,8,-4.128,0,0.0311,0.158,0.00135,0.246,0.0746,103.29,5Z4FppKv32CM2LK3bUMSL5
0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,1TQXIltqoZ5XXyfCbAeSQQ
0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,7rBzAkopTL4baeJGCFU7M4
0.433,0.174,5,-18.791,0,0.0537,0.982,0.101,0.111,0.366,95.802,4JLcAU2xY90qTkTSNM1lUa
0.451,0.558,3,-7.097,1,0.0332,0.00765,1.7e-05,0.205,0.131,115.261,0pL0mazVrYEwnV5y1jOQMf
0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,5YSI1311X8t31PBjkBG4CZ
0.283,0.242,9,-5.376,1,0.0328,0.826,2.67e-05,0.134,0.22,132.833,7FnI80Vp8EjRwyhvdMqsR3
0.607,0.803,0,-3.717,1,0.0892,0.277,0.0,0.38,0.586,84.261,5VhHnUm4BzkqbbmjWpAf3r
0.533,0.627,10,-6.683,1,0.024,0.149,6.52e-05,0.0902,0.633,83.673,5c3xGo679uxmjKtzGI3war
0.699,0.369,4,-9.01,0,0.0274,0.62,0.0,0.382,0.525,109.994,1ckcgs9cdzrHBtRrmuHYL2
0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,7CvOnbFdnIoXMQ4eFCo5lB
0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,5JOVSWohrjXW0BFTboh8XO
0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002,7aE5WXu5sFeNRh3Z05wwu4
0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,3WMbD1OyfKuwWDWMNbPQ4g
0.297,0.438,2,-7.914,0,0.0273,0.492,0.00414,0.411,0.255,169.671,6wK5xr8Ko21wmRyWUyMBoW
0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,70eDxAyAraNTiD6lx2ZEnH
0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,0jWgAnTrNZmOGmqgvHhZEm
0.591,0.638,6,-8.75,1,0.0742,0.122,0.0,0.113,0.659,146.004,3gptx5jrXs6ZWuBDV2P5h8
0.711,0.466,2,-10.247,1,0.0508,0.367,0.476,0.116,0.475,157.993,0Nbgl52I1fn25YImv3M9N8
0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,7w5AOd6HrDIHewHfpABEss
0.635,0.412,0,-8.325,1,0.0269,0.308,0.0,0.136,0.43,102.925,5ZCHRkU8DiInkWQmzpfckE
0.506,0.413,0,-10.613,1,0.0258,0.0599,0.000389,0.0982,0.0705,104.347,2aJSaIEowroNh5jq4aADHT
0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,21qnJAMtzC6S5SESuqQLEK
0.504,0.888,8,-5.948,1,0.0661,0.0588,0.000101,0.256,0.303,116.44,6JamELaO7r65iGnHA2q5FV
0.494,0.839,9,-8.79,0,0.0647,0.0534,0.0706,0.253,0.219,126.329,0HoaLXRp7jJtdQFunUyUGc
0.681,0.569,2,-7.483,0,0.0242,0.499,0.00138,0.13,0.554,103.088,29wZF1OMFP5mgrmL0NzLeA
0.614,0.474,11,-10.133,0,0.0264,0.00563,0.00285,0.1,0.388,104.987,2VprRdTmbgyjXnDzHIcfNl
0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73e-05,0.109,0.187,81.264,4MpIwDaZdFLafMDcAx4k4q
0.417,0.555,10,-7.613,1,0.0267,0.835,0.00226,0.14,0.37,87.093,2zXWobkVkFMWHJ0rNWpZrH
0.628,0.389,5,-10.177,0,0.0414,0.175,0.698,0.102,0.376,182.093,5FgQ1sdXqNhigH07ltJO3F
0.681,0.292,11,-9.599,1,0.0483,0.743,0.0,0.0974,0.162,64.002,52iLDrSoRtf9lcgFuLVfqE
0.497,0.755,2,-6.948,0,0.0497,0.0007,0.585,0.33,0.493,121.869,430efk5Jc5wGay4EWP4snS
0.491,0.613,0,-5.567,1,0.0266,0.00511,0.0,0.107,0.175,75.907,5WSsTyBvMEFG3ac6JKb9gY
0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,0NJC0FDCODpPUntRTTQq97
0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,6beFuzSjwhOKFZp2aqYDdY
0.73,0.807,1,-5.942,0,0.0283,0.00339,0.0004,0.128,0.688,117.974,4y0wgwic6vFqUBN6Y1mkDR
0.263,0.442,8,-8.279,0,0.0309,0.603,2.99e-06,0.106,0.133,92.179,2FEWcWHnDmGD6WSqpW4VYu
0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,2ZTIw0fZhFp3nnvF41nvVc
0.629,0.623,2,-9.007,0,0.0247,0.201,0.526,0.0687,0.781,87.535,6LeptO47NxkMMkAz50aHGC
0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,1H5IfYyIIAlgDX8zguUzns
0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,1QbOvACeYanja5pbnJbAmk
0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,2Iib2MV3ECFJAourgP9dlY
0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,1z3ugFmUKoCzGsI6jdY4Ci
0.671,0.446,6,-4.727,0,0.0241,0.564,0.0,0.0862,0.274,96.022,75pQd26khpV9EMVBRIeDm6
0.749,0.534,8,-9.123,0,0.0269,0.265,0.00022,0.149,0.936,105.644,2bIYgswnhjgyBUBZLZ9spH
0.659,0.513,0,-7.186,1,0.0293,0.315,0.0,0.283,0.855,133.609,6sPOmDulFtLzfX25zICNrC
0.715,0.614,8,-9.218,0,0.262,0.204,3.86e-05,0.139,0.277,104.827,5x5jtuR4qWJzC6cDTgysez
0.452,0.428,0,-5.552,1,0.0325,0.415,0.0,0.224,0.291,114.482,3nxEmpFc1R0kiDrULNkSaf
0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,0rFWuqFgHAfuzE8uSB9TWR
0.449,0.357,1,-8.48,1,0.0266,0.0605,0.483,0.105,0.178,66.979,72dIN8F7D5ydB3auSqNi84
0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,6cjSh516BbrNUs213jDAGm
0.34,0.226,7,-8.709,1,0.0288,0.9,4.9e-05,0.0987,0.263,144.464,4LGJEm2I08fksgItQNBfhI
0.468,0.441,2,-9.413,1,0.0266,0.247,0.0,0.0849,0.245,135.584,23pQgWTFP1QlEvFf3P7KU8
0.452,0.607,0,-6.814,0,0.0457,0.479,0.000109,0.205,0.299,118.263,2kQCGxKepDV6KkvliPck3N
0.532,0.542,4,-7.961,0,0.0247,0.503,0.0,0.173,0.539,95.97,2PYP9kcLqqNfRUXHCheYmn
0.669,0.422,9,-14.513,1,0.0528,0.79,0.00416,0.136,0.516,123.022,5QEfKPnKOhAyldWLsJwqtp
0.492,0.295,0,-14.354,1,0.028,0.62,0.0,0.058,0.219,76.03,5htVpSg4gAdO5fGvwlo8wt
0.336,0.354,11,-8.919,0,0.037,0.637,0.0,0.18,0.328,185.831,5wocy7ceSDQuLXrcHu2d4F
0.708,0.693,11,-9.557,1,0.0917,0.211,0.000515,0.162,0.892,108.319,2SWmfd8iv4CiBOztWJebux
0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,6nRvgo4ySezQKD1D7NIqAu
0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854,6PrKZUXJPmBiobMN44yR8Y
0.534,0.511,7,-9.629,1,0.0352,0.492,0.000314,0.0588,0.128,138.977,6M6S6DhGZZzmtTjP1iPvxb
0.686,0.699,1,-4.854,0,0.0468,0.191,0.000301,0.272,0.682,77.019,57vONmoD0vJTTTwW10ofrZ
0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,7FwBtcecmlpc1sLySPXeGE
0.701,0.565,7,-10.709,1,0.0553,0.0736,0.000504,0.193,0.899,153.942,445qQk3nyQwmjf4vzDghKd
0.848,0.461,2,-6.807,1,0.0686,0.233,3.13e-05,0.192,0.219,122.969,6hBHSglQeZDkfkDYPBxG4i
0.696,0.675,0,-6.389,1,0.0363,0.174,0.000194,0.0676,0.528,110.993,5W1RVhkSBzl4pMU1jz9ZIl
0.857,0.298,1,-15.611,1,0.0616,0.00217,1.08e-05,0.209,0.825,89.124,4POgt5ayni68MeLqclubcC
0.532,0.619,11,-8.453,1,0.0341,0.554,0.0,0.0863,0.46,104.836,0N8k2BMj03pAbtBljCiD4Q
0.617,0.659,10,-6.681,0,0.0351,0.328,0.0,0.133,0.658,84.022,1zvEyArJj6LU9OKlPyQ3nk
0.525,0.258,3,-14.914,1,0.0251,0.81,0.0378,0.0782,0.3,73.03,5b1AEdCpaCSNO8Z3i3SlFV
0.218,0.525,8,-7.953,1,0.0327,0.48,2.57e-05,0.122,0.298,71.521,1VEJDYFjzIzi91n8XwM1ik
0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,1HPJOoIVdUPuaebxzMrVaD
0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,07itbZUgkAmBi4CEH5NniJ
0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,1RKUoGiLEbcXN4GY4spQDx
0.356,0.425,9,-8.718,0,0.0346,0.333,0.0021,0.113,0.0893,120.475,6MVDUtz93e5fdleYLmxA6w
0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,31v2AQlx4pDI7kmnLxBkem
0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,5GHY1DFWKz3Prg2V0Iodqo
0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,2xYQTU2bbg6WVAmpY1eae4
0.573,0.557,5,-8.814,1,0.0298,0.363,3.49e-06,0.435,0.738,78.047,30B4y1psLBadQqOK2k7noC
0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,0DnGfA1r8pAssJCuq4ojla
0.592,0.473,8,-9.834,1,0.0354,0.681,0.0,0.0732,0.741,203.989,4mnOVRRXsaqg9Nb041xR8u
0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,6FLwmdmW77N1Pxb1aWsZmO
0.463,0.772,0,-7.623,1,0.034,0.000964,0.000963,0.344,0.378,80.075,33bRZk5XNOxjDYeeAJym0T
0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,3850dYVgOFIXJh5U4BFEWH
0.497,0.455,4,-10.571,0,0.0287,0.743,0.0111,0.109,0.23,143.978,3rpPgv0Z3e5aN3c8ZNe0zp
0.957,0.226,8,-14.606,1,0.0594,0.119,0.0358,0.0796,0.768,102.072,1YnVYHXoak0syv4xBRHQRb
0.578,0.426,7,-10.897,1,0.0266,0.824,0.0446,0.0841,0.286,112.007,5z8mqbZ19tBja5c13PJtjJ
0.68,0.242,0,-16.264,0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM
0.622,0.525,2,-9.854,0,0.0392,0.171,0.00144,0.0855,0.304,78.446,72fkIO8SD7tKZ9jiiF0Jyu
0.345,0.88,7,-11.214,1,0.0368,0.000245,0.919,0.217,0.276,176.048,3yh4FsLHGgxYNp7wejknDG
0.847,0.0986,0,-15.952,1,0.17,0.47,0.000205,0.123,0.742,147.39,16GZtB4Ni2oM6wvOB3dxBA
0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,0YU17F0BlVXvmx5ytsR43w
0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,1CmUZGtH29Kx36C1Hleqlz
0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,0Q0IVlqMV64kNLlwjPj0Hl
0.852,0.384,0,-10.712,1,0.0772,0.0109,8.67e-05,0.0871,0.376,88.976,2NRDR4m0G5gI5vGl49alXn
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,38zsOOcu31XbbYj9BIPUF1
0.294,0.509,7,-8.138,1,0.0336,0.191,0.0,0.177,0.26,110.949,4xm2RpQtpFVlPlO1v4BrBr
0.355,0.718,11,-6.46,1,0.0388,0.235,0.0,0.0694,0.253,139.387,5yCGnTXgXyw64AnSq6yJaY
0.481,0.782,8,-8.145,1,0.0717,0.0102,1.77e-06,0.127,0.648,169.985,6lWY4ji9T0tpFU2xbnRC1p
0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,7ngRS53kqxLcEt9Pythc5d
0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie
0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,3wuCCNCnBhJlwkIJTBZFiv
0.568,0.622,4,-6.548,1,0.109,0.063,0.0018,0.56,0.109,76.984,6rfahvufEQDIVTHJIU2QQB
0.35,0.834,6,-3.856,0,0.0596,0.00164,1.19e-05,0.149,0.424,192.005,0KQ1LhU7vGiXqn7eAw1nfl
0.582,0.679,10,-5.76,1,0.0324,0.562,0.0302,0.438,0.777,165.262,6p6LQkPZFP8MLCFT1tRpZw
0.375,0.426,11,-7.513,0,0.0311,0.706,0.0296,0.1,0.1,113.263,0JeofqiwTg2yg4uPBwfEyG
0.539,0.806,4,-6.218,1,0.0642,0.592,0.0,0.189,0.529,83.466,557cxXIeiwh03kI2F2jKdh
0.302,0.36,3,-10.01,1,0.0282,0.804,0.00353,0.199,0.24,152.672,4KUS3gWhOI1aQEkiPr8pfk
0.791,0.41,4,-12.604,0,0.084,0.167,4.38e-06,0.0763,0.511,91.021,1X3Vb1oIAW6Ee22JZAEi59
0.72,0.51,1,-7.84,1,0.0402,0.278,4.83e-05,0.06,0.679,79.979,0rj9JyD99yhdRUIxfaxosQ
0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,0I1DJdLt9BKOb7GWmWxCjo
0.643,0.797,0,-8.916,1,0.0445,0.172,4.07e-05,0.0722,0.676,94.962,2G1P5HoHl95ZWKmK4P9g47
