danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,45Ia1U4KtIjAPPU7Wv1Sea
0.591,0.907,7,-5.648,1,0.0837,0.0675,0.0,0.0903,0.817,151.961,3y8rEUEUdmAcPCpPoLotnO
0.763,0.742,6,-10.975,0,0.188,0.0984,0.0,0.38,0.483,98.145,2LjiPAQOVazT8sRyXL3XRs
0.7,0.811,5,-10.599,1,0.0382,0.0236,0.0842,0.0537,0.939,98.646,4OZbWCJ3xPqWiIzxeNltq6
0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,5TbzAWWc5eJaANpA9kfGCd
0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,5Hroj5K7vLpIG4FNCRIjbP
0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,213x4gsFDm04hSqIUkg88w
0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,2TAQ9YGehOKWDqDak5DuXc
0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,2Y90nL1ohB4sgYELDs7uNx
0.633,0.842,7,-4.642,1,0.0262,0.111,0.0,0.139,0.674,114.449,5IJWnvJJgH4PR4p9aXnNCQ
0.653,0.816,11,-6.373,1,0.0638,0.376,1.61e-06,0.0754,0.802,91.894,1XcUn5PE9d42zWamWgRG2x
0.792,0.602,4,-7.477,0,0.0398,0.00134,2.59e-06,0.0705,0.45,129.451,4oMsN8sDnYw4pcvnHTWJep
0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,42et6fnHCw1HIPSrdPprMl
0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,4fINc8dnfcz7AdhFYVA4i7
0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0,3BnBKNItMng824sLx0pUfy
0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,1r3myKmjWoOqRip99CmSj1
0.699,0.805,6,-3.05,0,0.0595,0.0383,0.0,0.502,0.722,127.009,7448rwdrtddS5irSvOgPA6
0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,1A5V1sxyCLpKJezp75tUXn
0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254,6NLAzDPHSlV2bl7XbmivOq
0.877,0.534,1,-6.178,1,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,6e8Ou0wiqAzIpWb2eSxll8
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,0d28khcov6AiegSCpG5TuT
0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,3B4q6KbHbGV51HO3GznBFF
0.761,0.687,7,-6.185,1,0.131,0.00469,0.00532,0.245,0.316,95.089,0Jur3mZsQba3vqSpcmsOPm
0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174,1ru5R5iSawvuMELqKXxLjS
0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4uOKFydzAejjSFqYbv1XPt
0.8,0.666,7,-6.558,1,0.334,0.0191,0.0,0.281,0.76,76.635,3jtd9Jslk6phPPYzBqfomg
0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,2KH16WveTQWT6KOG9Rg6e2
0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,1Vej0qeQ3ioKwpI6FUbRv1
0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,3yrSvpt2l1xhsV9Em88Pul
0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f
0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA
0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,1UBQ5GK8JaQjm5VbkBZY66
0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,2aoo2jlRnM3A0NyLQqMN2f
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,2kkvB3RNRzwjFdGhaUA0tz
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,20OFwXhEXf12DzwXmaV7fj
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD
0.841,0.519,1,-5.986,1,0.0417,0.0205,3.81e-06,0.0846,0.587,99.047,0YJYfvfG4xwn0tAEItoRsE
0.588,0.842,1,-4.304,1,0.0451,0.000948,1.51e-06,0.313,0.46,128.032,6h8Bu5maqvdspRv0LXoglo
0.726,0.797,1,-5.698,1,0.0568,0.104,0.0,0.707,0.765,124.009,1o4b2LttVTns5CtIXtazAD
0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,1xNcBAoUw8Hz6LqK2jt4Ff
0.616,0.872,0,-4.69,0,0.0387,0.00673,0.0,0.453,0.563,128.023,5lSI1H86hAJktYCq2WpX9J
0.701,0.915,4,-3.887,0,0.128,0.171,0.0,0.394,0.698,127.101,72yHcYTFilEkFY1cJigOaE
0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,1RMRkCn07y2xtBip9DzwmC
0.814,0.617,7,-9.735,1,0.317,0.0698,1.56e-05,0.0731,0.389,96.984,2cE1pzq43cboeRYGY3VwVk
0.761,0.639,5,-7.577,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,47TqCCnEliDp8NRDyIQoQq
0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,2m1hi0nfMR9vdGC8UcrnwU
0.875,0.862,6,-7.694,0,0.062,0.0116,0.000281,0.0658,0.915,118.398,742hY2twqAjwNYnKkQdilj
0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,5Mmk2ii6laakqfeCT7OnVD
0.889,0.454,4,-8.598,0,0.221,0.0141,0.000186,0.203,0.436,100.36,3QRM0qZB7oMYavveH0iEqx
0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p
0.944,0.734,1,-6.883,1,0.277,0.0235,3.08e-06,0.128,0.722,101.489,0dhxE0JTayqMycMva3D3rM
0.865,0.664,2,-6.822,1,0.108,0.00689,0.0,0.142,0.565,162.831,3wMUvT6eIw2L5cZFG1yH9j
0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,3Gf5nttwcX9aaSQXRWidEZ
0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,04KTF78FFg8sOHC1BADqbY
0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,5mNV8Mz59bzyuQ53gTw0c0
0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,3bC1ahPIYt1btJzSSEyyrF
0.504,0.824,11,-5.158,1,0.147,0.00319,2.35e-06,0.345,0.276,118.639,4Z1Gs74P3P3E2OOIPB9IvJ
0.622,0.838,3,-1.582,0,0.0909,0.142,0.0,0.123,0.534,127.985,2f4aFQQtbJ5EciN4pCC63S
0.544,0.87,10,-5.056,1,0.0342,1.26e-05,4.38e-05,0.131,0.152,127.972,1tnlWORsGdKfels9xuyMm9
0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,1oTHteQbmJw15rPxPVXUTv
0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.947,95.103,1HGyhNaRUFEDBiVLbvtbL6
0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,29hBRadFZf9QTGRHZmxm65
0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,5DiXcVovI0FcY2s0icWWUu
0.263,0.784,7,-6.514,1,0.054,0.00192,0.0,0.15,0.385,114.671,6DzbmjkVZpz1mrDobAoJI8
0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,2ouURa1AIXp3AvkS52Jry5
0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,3mNecsYFb6LQg7822DPXCP
0.561,0.593,5,-9.362,1,0.0264,0.00327,0.00144,0.0967,0.574,80.282,3Uvx1TO0Kg5HgGPk58lHXv
0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,5vYA1mW9g2Coh1HUFUSmlb
0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,2pX4FpOgwItRVPPUFdRcxA
0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,50JK22El2PTIzZBU2liLDI
0.529,0.843,7,-7.511,1,0.0288,0.000816,0.00694,0.107,0.682,134.784,1ikE29PcIPHI1LsHblqnfG
0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,7nnWIPM5hwE3DaUBkvOIpy
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,6txWz9UapYHVxEd7dDIHXT
0.622,0.884,1,-6.715,1,0.0467,0.0403,0.371,0.282,0.561,109.722,2tn9zXqIZJbgL1swqwOktz
0.462,0.801,9,-7.405,1,0.0418,0.000639,1.51e-06,0.34,0.442,153.01,1ZoHRnS5U4m7V5pgvFiK1N
0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,6HTJZ0TQJVMSKkUGzAOe2h
0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,5M9jOReAKGZ2AttVefFjTY
0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,1Lxhfhq1F0rkpb8GqoSJ6O
0.793,0.774,0,-3.667,0,0.0478,0.156,0.0,0.193,0.547,113.967,6Zo3wgDE076K2AuiGZF3CS
0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,1oHClQEgDmmbcEx12Kc5nZ
0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,2n3CaPGPLYnYAvTEwKCX8t
0.673,0.807,11,-4.243,0,0.0423,0.00127,0.00449,0.117,0.193,128.037,1TB4Q5hzrE9u5kjXAD5HA1
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz
0.544,0.648,8,-8.079,0,0.29,0.0068,0.000919,0.503,0.956,142.026,5FR54UnizyI8pE5E9Zb0Dt
0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX
0.885,0.534,5,-8.191,0,0.155,0.248,4.77e-05,0.0357,0.896,80.857,42HaJ7QlInzQ5vHKWb5Ixa
0.753,0.484,9,-7.519,1,0.258,0.0149,0.0,0.135,0.597,79.668,2JKlf0IYz5oWsT3OCLyjpO
0.845,0.764,1,-7.247,1,0.156,0.0883,2.8e-05,0.309,0.596,105.008,5WuLqgolua3xAHxOfBdxsA
0.844,0.832,11,-6.337,1,0.245,0.0625,5.3e-06,0.1,0.749,104.94,36VpYFWbMit0rU8hsSkcf8
0.77,0.858,10,-7.086,0,0.0492,0.0106,0.685,0.0298,0.76,109.883,2H5nsVLjDwWsxfyajm0lVS
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj
0.421,0.95,4,-4.603,1,0.0662,0.00145,1.1e-05,0.245,0.472,160.02,7MfNoHB8JRNbSQ8P3eAfMQ
0.423,0.969,0,-4.633,1,0.0539,0.084,0.00305,0.344,0.86,97.412,29jQi2gE949GnDMcA1NS2w
0.641,0.73,0,-6.877,1,0.0307,0.000858,0.122,0.287,0.34,87.991,4wavvLf7CTGjyYL33GQ04T
0.475,0.836,4,-5.446,1,0.0529,0.0175,0.0,0.104,0.723,123.144,3wf3jWAQHsnPNfUtNSQvkz
0.637,0.724,6,-5.151,0,0.0403,0.119,0.0,0.299,0.414,80.982,2zsWRxMcUdGjj8TnWkVKw0
0.683,0.866,1,-3.534,0,0.128,0.127,4.84e-06,0.0631,0.672,119.866,4I2ENHg65RuKifEHdD0kMu
0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,2ygMBIctKIAfbEBcT9065L
0.66,0.765,7,-7.121,1,0.245,0.227,0.0,0.376,0.771,151.073,39SQnz9u6zd91nZdaPmmJK
0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,3IV4swNduIRunHREK80owz
0.496,0.913,4,-3.286,1,0.0449,0.0101,0.0,0.118,0.675,165.986,1SeefzwSDiFCjRWaBslRIj
0.718,0.865,2,-5.151,0,0.0327,0.158,0.0,0.182,0.573,125.968,69IIcNfvnE1BoYaR7gmih9
0.688,0.925,11,-4.338,0,0.0366,0.1,0.0,0.0401,0.623,123.984,4DEakFTIhXT6JFyCsQUffd
0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,2IHaGyfxNoFPLJnaEg4GTs
0.679,0.557,0,-7.423,1,0.0281,0.0904,0.0324,0.0866,0.405,85.152,6vUPPEN2V2lZ78b6DyEIjZ
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,5tVA6TkbaAH9QMITTQRrNv
0.654,0.799,7,-6.219,0,0.0407,0.0323,0.00109,0.259,0.489,82.052,3mvL58vGdP0rVP1T9gXcFY
0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,1OOtq8tRnDM8kG2gqUPjAj
0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,4AyJ7uhPMBehuOrLAEszVv
0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4ePP9So5xRzspjLFVVbj90
0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,6cpk00i5TxCqSeqNi2HuIe
0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,5rX6C5QVvvZB7XckETNych
0.463,0.813,7,-7.219,1,0.244,0.216,1.31e-06,0.0649,0.695,93.331,70RMVzexrIvYJiFEnuGymb
0.529,0.938,0,-4.791,1,0.0613,0.00142,4.85e-06,0.117,0.297,127.965,2YLFmboPnTRcQcuZGJY8S6
0.75,0.896,11,-1.923,1,0.289,0.142,0.0,0.111,0.588,125.928,0UHLTeViw9OL10Th3x3YwQ
0.615,0.949,5,-1.682,0,0.0463,0.0175,4.72e-05,0.332,0.555,127.021,3lVoMDiuzWhYjnfU062PWJ
0.722,0.872,4,-3.3,1,0.129,0.0274,3.09e-05,0.223,0.635,103.198,3fqrT5xsadwnttDhYNs0Oc
0.761,0.915,6,-3.019,0,0.195,0.0146,0.0,0.332,0.402,99.024,4HYc74wPEfUAhlQFm4fZHa
0.637,0.506,1,-10.019,1,0.0336,0.0379,0.000196,0.35,0.321,80.009,4jnbZzUafAPjRyACkkMg9q
0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,4XHQyvbrBsQaaBUW1VvmsL
0.51,0.785,7,-3.096,0,0.0495,0.0284,0.0,0.167,0.155,129.068,0SWR0r19WhdCRFzkxBlYJW
0.775,0.906,0,-1.941,1,0.159,0.034,0.0,0.0927,0.949,128.678,5BK7ny1LUJRMuXt3ZEN8rw
0.858,0.798,1,-4.062,0,0.0648,0.313,3.89e-06,0.316,0.353,100.039,4jGE3Ct8rgMZQgJshj5Bdp
0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,5xYC48nOppVemY6U5GRGTb
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8
0.886,0.694,5,-5.656,0,0.105,0.043,0.752,0.0524,0.407,127.989,1EHnnWaL4XjvKFzzD8cCLf
0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,5pmL3RzOy3IvGFaSDi4hZL
0.567,0.892,1,-4.886,0,0.0312,0.00171,0.0,0.281,0.749,128.007,60G8bwo0fg6GNrkQnxcST3
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,5FZxsHWIvUsmSK1IAvm2pp
0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,7FDV5ELOJHCGLe52AnttEd
0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,7BfW1eoDh27W69nxsmRicb
0.546,0.742,10,-7.34,1,0.0812,0.201,0.0,0.127,0.603,191.516,3xFWmNLkqRjo08IOj1UTW8
0.697,0.835,6,-5.843,1,0.0912,0.00578,0.0,0.314,0.832,128.018,6Uj8ru7TNLDIelbuQ8eBd6
0.718,0.897,7,-6.034,0,0.108,0.0167,7.5e-05,0.426,0.836,124.967,3dyKqhVwpukE4ctUvjHXYJ
0.689,0.836,0,-6.058,1,0.0559,0.187,0.0,0.162,0.749,127.411,1zneM1cLjM6w8BFmukl2Lr
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,5vlEg2fT4cFWAqU5QptIpQ
0.647,0.749,8,-5.019,1,0.0478,0.0386,0.0,0.298,0.659,76.84,3Ju48PMNQkAGxjJCbWcfeM
0.736,0.718,11,-3.605,1,0.0299,0.206,0.0,0.186,0.682,130.057,1TEXhp3NMV9U3xvWFZy5Xq
0.731,0.813,6,-7.366,0,0.065,0.00439,3.5e-06,0.26,0.497,130.028,4uGucgzv0ydi35DgAlsTQ4
0.646,0.766,8,-4.267,1,0.0357,0.0179,3.25e-06,0.117,0.504,153.037,4yC13Abhvi0g7cbifn2q0J
0.752,0.921,5,-4.321,0,0.0696,0.0182,0.0,0.256,0.634,115.033,6AdLyvisRKHLAwARaZMGr6
0.724,0.865,1,-3.823,1,0.0425,0.0406,0.0,0.143,0.901,127.993,3Om11CroNoIfIiQand4KJe
0.599,0.823,7,-6.756,1,0.0385,0.011,0.0209,0.162,0.471,143.849,4WSYdCDpCMEeyUAoOJmKyr
0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,1G391cbiT3v3Cywg8T7DM1
0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,6Rb0ptOEjBjPPQUlQtQGbL
0.834,0.481,2,-7.824,0,0.188,0.0732,0.0,0.0934,0.406,89.849,4bUfMNNmiCmPXVyWzIfKeZ
0.602,0.752,8,-4.48,1,0.064,0.00969,0.0,0.158,0.562,86.011,0nOFRbiftNe7TTPtpobeXt
0.805,0.601,1,-5.186,1,0.0396,0.0122,0.000581,0.0769,0.67,124.984,2CUBUhyl3UKNqetYk3qCTW
0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,1kMuU3TNQvHbqvXCWBodmP
0.707,0.865,6,-4.553,1,0.116,0.182,0.0,0.0835,0.326,93.123,0PdpNiKJipveL3m4yxwRbh
0.666,0.895,6,-4.667,1,0.0293,0.0147,0.0,0.439,0.83,123.716,0UVIXwqfTjefBbDyY60MWB
0.633,0.886,1,-3.892,1,0.0456,0.109,0.0,0.0438,0.753,81.811,20117nklRrpujknMRpueYQ
0.629,0.855,10,-5.593,1,0.0568,0.108,0.0,0.198,0.963,96.039,2RKmGDTq840oLpKC0WOaCr
0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,2RQ3fWFZJJe4G5KkHEACww
0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.383,0.933,99.945,5ZsPy9wHH733NlU6c4v2Hi
0.689,0.788,11,-7.789,0,0.0373,0.00417,0.00078,0.156,0.487,128.009,2tJ5by43xCJlCkhor21tMn
0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5NLuC70kZQv8q34QyQa1DP
0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,5FVd6KXrgO9B3JPmC8OPst
0.678,0.608,7,-5.924,1,0.0276,0.192,0.000926,0.1,0.725,80.52,2O8EVtQtfsKBABn0hOxs8Y
0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,5u6fnmRO5V0PTl5M2Eekeu
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,305WCRhhS10XUcH6AEwZk6
0.557,0.814,10,-4.469,0,0.0872,0.0114,7.97e-05,0.345,0.616,127.969,12HgZnRqGPwIZJD0gPsUor
